YR,MONTH,HPI,STATE
1981,ARP,45.7,PA
1981,MAY,46.05,PA
1981,JUN,46.39,PA
1981,JUL,46.47,PA
1981,AUG,46.18,PA
1981,SEP,45.63,PA
1981,OCT,45.12,PA
1981,NOV,44.92,PA
1981,DEC,44.92,PA
1982,JAN,44.95,PA
1982,FEB,45.04,PA
1982,MAR,45.24,PA
1982,ARP,45.52,PA
1982,MAY,45.87,PA
1982,JUN,46.17,PA
1982,JUL,46.33,PA
1982,AUG,46.31,PA
1982,SEP,46.16,PA
1982,OCT,46.06,PA
1982,NOV,46.11,PA
1982,DEC,46.2,PA
1983,JAN,46.29,PA
1983,FEB,46.58,PA
1983,MAR,47.08,PA
1983,ARP,47.56,PA
1983,MAY,47.98,PA
1983,JUN,48.4,PA
1983,JUL,48.77,PA
1983,AUG,48.95,PA
1983,SEP,49.08,PA
1983,OCT,49.38,PA
1983,NOV,49.75,PA
1983,DEC,49.87,PA
1984,JAN,49.85,PA
1984,FEB,49.93,PA
1984,MAR,50.11,PA
1984,ARP,50.29,PA
1984,MAY,50.57,PA
1984,JUN,51.02,PA
1984,JUL,51.37,PA
1984,AUG,51.59,PA
1984,SEP,51.74,PA
1984,OCT,51.74,PA
1984,NOV,51.71,PA
1984,DEC,51.78,PA
1985,JAN,51.88,PA
1985,FEB,51.94,PA
1985,MAR,52.06,PA
1985,ARP,52.42,PA
1985,MAY,53.07,PA
1985,JUN,53.87,PA
1985,JUL,54.41,PA
1985,AUG,54.49,PA
1985,SEP,54.56,PA
1985,OCT,54.88,PA
1985,NOV,55.18,PA
1985,DEC,55.39,PA
1986,JAN,55.57,PA
1986,FEB,55.78,PA
1986,MAR,56.13,PA
1986,ARP,56.67,PA
1986,MAY,57.4,PA
1986,JUN,58.38,PA
1986,JUL,59.48,PA
1986,AUG,60.26,PA
1986,SEP,60.72,PA
1986,OCT,61.18,PA
1986,NOV,61.7,PA
1986,DEC,62.1,PA
1987,JAN,62.49,PA
1987,FEB,62.85,PA
1987,MAR,63.38,PA
1987,ARP,64.37,PA
1987,MAY,65.71,PA
1987,JUN,67.06,PA
1987,JUL,68.15,PA
1987,AUG,68.82,PA
1987,SEP,69.35,PA
1987,OCT,69.98,PA
1987,NOV,70.41,PA
1987,DEC,70.55,PA
1988,JAN,70.81,PA
1988,FEB,71.42,PA
1988,MAR,72.2,PA
1988,ARP,73.07,PA
1988,MAY,74.05,PA
1988,JUN,75.09,PA
1988,JUL,75.88,PA
1988,AUG,76.32,PA
1988,SEP,76.68,PA
1988,OCT,77.03,PA
1988,NOV,77.35,PA
1988,DEC,77.69,PA
1989,JAN,78.02,PA
1989,FEB,78.23,PA
1989,MAR,78.46,PA
1989,ARP,78.9,PA
1989,MAY,79.68,PA
1989,JUN,80.39,PA
1989,JUL,80.69,PA
1989,AUG,80.92,PA
1989,SEP,81.24,PA
1989,OCT,81.4,PA
1989,NOV,81.52,PA
1989,DEC,81.7,PA
1990,JAN,81.97,PA
1990,FEB,82.18,PA
1990,MAR,82.25,PA
1990,ARP,82.41,PA
1990,MAY,82.7,PA
1990,JUN,83,PA
1990,JUL,83.18,PA
1990,AUG,83.15,PA
1990,SEP,82.97,PA
1990,OCT,82.8,PA
1990,NOV,82.53,PA
1990,DEC,82.23,PA
1991,JAN,82.29,PA
1991,FEB,82.47,PA
1991,MAR,82.54,PA
1991,ARP,82.8,PA
1991,MAY,83.33,PA
1991,JUN,83.66,PA
1991,JUL,83.64,PA
1991,AUG,83.49,PA
1991,SEP,83.5,PA
1991,OCT,83.84,PA
1991,NOV,84.12,PA
1991,DEC,84.06,PA
1992,JAN,84.02,PA
1992,FEB,84.29,PA
1992,MAR,84.49,PA
1992,ARP,84.56,PA
1992,MAY,84.79,PA
1992,JUN,85.03,PA
1992,JUL,85.05,PA
1992,AUG,84.99,PA
1992,SEP,84.95,PA
1992,OCT,85.03,PA
1992,NOV,85.2,PA
1992,DEC,85,PA
1993,JAN,84.69,PA
1993,FEB,84.6,PA
1993,MAR,84.59,PA
1993,ARP,84.73,PA
1993,MAY,85.08,PA
1993,JUN,85.46,PA
1993,JUL,85.68,PA
1993,AUG,85.9,PA
1993,SEP,85.93,PA
1993,OCT,85.86,PA
1993,NOV,85.84,PA
1993,DEC,85.55,PA
1994,JAN,85.13,PA
1994,FEB,84.94,PA
1994,MAR,85.1,PA
1994,ARP,85.7,PA
1994,MAY,86.5,PA
1994,JUN,86.98,PA
1994,JUL,86.94,PA
1994,AUG,86.74,PA
1994,SEP,86.7,PA
1994,OCT,86.61,PA
1994,NOV,86.36,PA
1994,DEC,86.01,PA
1995,JAN,85.66,PA
1995,FEB,85.49,PA
1995,MAR,85.63,PA
1995,ARP,85.94,PA
1995,MAY,86.29,PA
1995,JUN,86.56,PA
1995,JUL,86.68,PA
1995,AUG,86.72,PA
1995,SEP,86.76,PA
1995,OCT,86.67,PA
1995,NOV,86.42,PA
1995,DEC,85.98,PA
1996,JAN,85.75,PA
1996,FEB,85.84,PA
1996,MAR,86.11,PA
1996,ARP,86.58,PA
1996,MAY,87.18,PA
1996,JUN,87.96,PA
1996,JUL,88.45,PA
1996,AUG,88.31,PA
1996,SEP,87.98,PA
1996,OCT,87.78,PA
1996,NOV,87.62,PA
1996,DEC,87.46,PA
1997,JAN,87.39,PA
1997,FEB,87.45,PA
1997,MAR,87.71,PA
1997,ARP,88.13,PA
1997,MAY,88.56,PA
1997,JUN,89.03,PA
1997,JUL,89.22,PA
1997,AUG,88.94,PA
1997,SEP,88.66,PA
1997,OCT,88.57,PA
1997,NOV,88.57,PA
1997,DEC,88.41,PA
1998,JAN,88.3,PA
1998,FEB,88.49,PA
1998,MAR,88.84,PA
1998,ARP,89.37,PA
1998,MAY,90.08,PA
1998,JUN,90.74,PA
1998,JUL,91.18,PA
1998,AUG,91.28,PA
1998,SEP,91.17,PA
1998,OCT,91.13,PA
1998,NOV,91.15,PA
1998,DEC,91.18,PA
1999,JAN,91.27,PA
1999,FEB,91.44,PA
1999,MAR,91.9,PA
1999,ARP,92.59,PA
1999,MAY,93.39,PA
1999,JUN,94.33,PA
1999,JUL,95.04,PA
1999,AUG,95.16,PA
1999,SEP,94.97,PA
1999,OCT,95.01,PA
1999,NOV,95.24,PA
1999,DEC,95.47,PA
2000,JAN,95.59,PA
2000,FEB,95.82,PA
2000,MAR,96.52,PA
2000,ARP,97.53,PA
2000,MAY,98.48,PA
2000,JUN,99.26,PA
2000,JUL,99.62,PA
2000,AUG,99.68,PA
2000,SEP,99.81,PA
2000,OCT,99.89,PA
2000,NOV,99.95,PA
2000,DEC,100,PA
2001,JAN,99.96,PA
2001,FEB,100.11,PA
2001,MAR,100.94,PA
2001,ARP,102.1,PA
2001,MAY,103.11,PA
2001,JUN,104.24,PA
2001,JUL,105.19,PA
2001,AUG,105.6,PA
2001,SEP,105.66,PA
2001,OCT,105.74,PA
2001,NOV,106.03,PA
2001,DEC,106.27,PA
2002,JAN,106.8,PA
2002,FEB,107.52,PA
2002,MAR,108.17,PA
2002,ARP,109.1,PA
2002,MAY,110.41,PA
2002,JUN,112.13,PA
2002,JUL,113.57,PA
2002,AUG,114.16,PA
2002,SEP,114.55,PA
2002,OCT,115.18,PA
2002,NOV,115.91,PA
2002,DEC,116.26,PA
2003,JAN,116.43,PA
2003,FEB,116.74,PA
2003,MAR,117.51,PA
2003,ARP,119.03,PA
2003,MAY,120.72,PA
2003,JUN,122.35,PA
2003,JUL,123.86,PA
2003,AUG,125.06,PA
2003,SEP,125.56,PA
2003,OCT,125.59,PA
2003,NOV,125.71,PA
2003,DEC,125.92,PA
2004,JAN,126.57,PA
2004,FEB,127.64,PA
2004,MAR,128.81,PA
2004,ARP,130.64,PA
2004,MAY,133.01,PA
2004,JUN,135.15,PA
2004,JUL,136.79,PA
2004,AUG,137.75,PA
2004,SEP,138.08,PA
2004,OCT,138.31,PA
2004,NOV,138.91,PA
2004,DEC,139.57,PA
2005,JAN,139.9,PA
2005,FEB,140.46,PA
2005,MAR,141.89,PA
2005,ARP,143.88,PA
2005,MAY,146.03,PA
2005,JUN,148.09,PA
2005,JUL,150.01,PA
2005,AUG,151.64,PA
2005,SEP,152.32,PA
2005,OCT,152.43,PA
2005,NOV,152.48,PA
2005,DEC,152.23,PA
2006,JAN,151.95,PA
2006,FEB,152.42,PA
2006,MAR,153.71,PA
2006,ARP,155.53,PA
2006,MAY,157.64,PA
2006,JUN,159.08,PA
2006,JUL,159.42,PA
2006,AUG,159.02,PA
2006,SEP,158.61,PA
2006,OCT,158.27,PA
2006,NOV,157.44,PA
2006,DEC,156.64,PA
2007,JAN,156.53,PA
2007,FEB,157.01,PA
2007,MAR,158.11,PA
2007,ARP,159.65,PA
2007,MAY,160.88,PA
2007,JUN,161.67,PA
2007,JUL,162.07,PA
2007,AUG,161.67,PA
2007,SEP,160.55,PA
2007,OCT,159.04,PA
2007,NOV,157.81,PA
2007,DEC,156.95,PA
2008,JAN,156.17,PA
2008,FEB,155.89,PA
2008,MAR,156.31,PA
2008,ARP,156.9,PA
2008,MAY,157.47,PA
2008,JUN,158.09,PA
2008,JUL,158.06,PA
2008,AUG,157.07,PA
2008,SEP,155.76,PA
2008,OCT,154.51,PA
2008,NOV,152.77,PA
2008,DEC,150.59,PA
2009,JAN,148.86,PA
2009,FEB,148.21,PA
2009,MAR,148.66,PA
2009,ARP,149.63,PA
2009,MAY,150.68,PA
2009,JUN,151.72,PA
2009,JUL,152.37,PA
2009,AUG,152.2,PA
2009,SEP,151.77,PA
2009,OCT,151.23,PA
2009,NOV,150.16,PA
2009,DEC,148.92,PA
2010,JAN,148.31,PA
2010,FEB,148.42,PA
2010,MAR,149.02,PA
2010,ARP,150.04,PA
2010,MAY,151.05,PA
2010,JUN,151.43,PA
2010,JUL,150.54,PA
2010,AUG,149.24,PA
2010,SEP,148.41,PA
2010,OCT,147.62,PA
2010,NOV,146.36,PA
2010,DEC,144.47,PA
2011,JAN,142.94,PA
2011,FEB,142.47,PA
2011,MAR,143.17,PA
2011,ARP,144.45,PA
2011,MAY,145.53,PA
2011,JUN,146.35,PA
2011,JUL,146.56,PA
2011,AUG,145.99,PA
2011,SEP,144.82,PA
2011,OCT,143.38,PA
2011,NOV,142.08,PA
2011,DEC,141.02,PA
2012,JAN,140.15,PA
2012,FEB,139.66,PA
2012,MAR,140.12,PA
2012,ARP,141.88,PA
2012,MAY,143.96,PA
2012,JUN,145.35,PA
2012,JUL,145.63,PA
2012,AUG,144.82,PA
2012,SEP,144.03,PA
2012,OCT,143.78,PA
2012,NOV,143.73,PA
2012,DEC,143.3,PA
2013,JAN,142.64,PA
2013,FEB,142.81,PA
2013,MAR,144.14,PA
2013,ARP,145.87,PA
2013,MAY,147.4,PA
2013,JUN,148.94,PA
2013,JUL,150.07,PA
2013,AUG,149.92,PA
2013,SEP,149.36,PA
2013,OCT,148.92,PA
2013,NOV,147.91,PA
2013,DEC,146.65,PA
2014,JAN,145.97,PA
2014,FEB,146.32,PA
2014,MAR,147.46,PA
2014,ARP,149.14,PA
2014,MAY,150.97,PA
2014,JUN,152.32,PA
2014,JUL,153.03,PA
2014,AUG,152.72,PA
2014,SEP,151.59,PA
2014,OCT,150.51,PA
2014,NOV,149.73,PA
2014,DEC,149.17,PA
2015,JAN,148.74,PA
2015,FEB,148.68,PA
2015,MAR,149.38,PA
2015,ARP,151.14,PA
2015,MAY,153.39,PA
2015,JUN,154.91,PA
2015,JUL,155.45,PA
2015,AUG,155.46,PA
2015,SEP,155,PA
2015,OCT,154.12,PA
2015,NOV,152.95,PA
2015,DEC,151.76,PA
2016,JAN,151.24,PA
2016,FEB,151.74,PA
2016,MAR,153.27,PA
2016,ARP,155.82,PA
2016,MAY,158.53,PA
2016,JUN,160.35,PA
2016,JUL,160.87,PA
2016,AUG,160.53,PA
2016,SEP,160,PA
2016,OCT,159.59,PA
2016,NOV,159.15,PA
2016,DEC,158.3,PA
2017,JAN,157.75,PA
2017,FEB,158.69,PA
2017,MAR,160.67,PA
2017,ARP,162.72,PA
2017,MAY,164.86,PA
2017,JUN,166.48,PA
2017,JUL,167.15,PA
2017,AUG,167.51,PA
2017,SEP,167.27,PA
2017,OCT,166.39,PA
2017,NOV,165.42,PA
2017,DEC,164.33,PA
1975,JAN,20.13,RI
1975,FEB,20.55,RI
1975,MAR,20.97,RI
1975,ARP,21.39,RI
1975,MAY,21.79,RI
1975,JUN,22.13,RI
1975,JUL,22.37,RI
1975,AUG,22.54,RI
1975,SEP,22.65,RI
1975,OCT,22.71,RI
1975,NOV,22.71,RI
1975,DEC,22.69,RI
1976,JAN,22.68,RI
1976,FEB,22.73,RI
1976,MAR,22.88,RI
1976,ARP,23.09,RI
1976,MAY,23.33,RI
1976,JUN,23.58,RI
1976,JUL,23.78,RI
1976,AUG,23.94,RI
1976,SEP,24.07,RI
1976,OCT,24.18,RI
1976,NOV,24.29,RI
1976,DEC,24.41,RI
1977,JAN,24.56,RI
1977,FEB,24.7,RI
1977,MAR,24.9,RI
1977,ARP,25.21,RI
1977,MAY,25.54,RI
1977,JUN,25.74,RI
1977,JUL,25.81,RI
1977,AUG,25.87,RI
1977,SEP,26.03,RI
1977,OCT,26.23,RI
1977,NOV,26.39,RI
1977,DEC,26.53,RI
1978,JAN,26.66,RI
1978,FEB,26.8,RI
1978,MAR,27.03,RI
1978,ARP,27.38,RI
1978,MAY,27.79,RI
1978,JUN,28.14,RI
1978,JUL,28.45,RI
1978,AUG,28.89,RI
1978,SEP,29.47,RI
1978,OCT,30.08,RI
1978,NOV,30.66,RI
1978,DEC,31.15,RI
1979,JAN,31.6,RI
1979,FEB,31.94,RI
1979,MAR,32.14,RI
1979,ARP,32.22,RI
1979,MAY,32.26,RI
1979,JUN,32.38,RI
1979,JUL,32.63,RI
1979,AUG,32.95,RI
1979,SEP,33.28,RI
1979,OCT,33.55,RI
1979,NOV,33.74,RI
1979,DEC,33.89,RI
1980,JAN,34,RI
1980,FEB,34.13,RI
1980,MAR,34.3,RI
1980,ARP,34.5,RI
1980,MAY,34.71,RI
1980,JUN,34.85,RI
1980,JUL,34.87,RI
1980,AUG,34.79,RI
1980,SEP,34.64,RI
1980,OCT,34.47,RI
1980,NOV,34.33,RI
1980,DEC,34.25,RI
1981,JAN,34.27,RI
1981,FEB,34.36,RI
1981,MAR,34.46,RI
1981,ARP,34.52,RI
1981,MAY,34.54,RI
1981,JUN,34.55,RI
1981,JUL,34.58,RI
1981,AUG,34.61,RI
1981,SEP,34.64,RI
1981,OCT,34.66,RI
1981,NOV,34.67,RI
1981,DEC,34.66,RI
1982,JAN,34.63,RI
1982,FEB,34.58,RI
1982,MAR,34.52,RI
1982,ARP,34.44,RI
1982,MAY,34.35,RI
1982,JUN,34.29,RI
1982,JUL,34.3,RI
1982,AUG,34.4,RI
1982,SEP,34.61,RI
1982,OCT,34.94,RI
1982,NOV,35.38,RI
1982,DEC,35.9,RI
1983,JAN,36.44,RI
1983,FEB,36.95,RI
1983,MAR,37.4,RI
1983,ARP,37.8,RI
1983,MAY,38.2,RI
1983,JUN,38.7,RI
1983,JUL,39.28,RI
1983,AUG,39.77,RI
1983,SEP,40.06,RI
1983,OCT,40.15,RI
1983,NOV,40.09,RI
1983,DEC,39.95,RI
1984,JAN,39.84,RI
1984,FEB,39.89,RI
1984,MAR,40.15,RI
1984,ARP,40.52,RI
1984,MAY,40.96,RI
1984,JUN,41.41,RI
1984,JUL,41.79,RI
1984,AUG,42.1,RI
1984,SEP,42.39,RI
1984,OCT,42.71,RI
1984,NOV,43.09,RI
1984,DEC,43.5,RI
1985,JAN,43.87,RI
1985,FEB,44.22,RI
1985,MAR,44.64,RI
1985,ARP,45.15,RI
1985,MAY,45.77,RI
1985,JUN,46.41,RI
1985,JUL,47.03,RI
1985,AUG,47.7,RI
1985,SEP,48.49,RI
1985,OCT,49.39,RI
1985,NOV,50.24,RI
1985,DEC,50.94,RI
1986,JAN,51.55,RI
1986,FEB,52.13,RI
1986,MAR,52.78,RI
1986,ARP,53.66,RI
1986,MAY,54.8,RI
1986,JUN,56.18,RI
1986,JUL,57.79,RI
1986,AUG,59.5,RI
1986,SEP,61.24,RI
1986,OCT,63.21,RI
1986,NOV,65.4,RI
1986,DEC,67.41,RI
1987,JAN,68.84,RI
1987,FEB,69.84,RI
1987,MAR,70.97,RI
1987,ARP,72.62,RI
1987,MAY,74.67,RI
1987,JUN,76.77,RI
1987,JUL,78.62,RI
1987,AUG,80.19,RI
1987,SEP,81.51,RI
1987,OCT,82.65,RI
1987,NOV,83.56,RI
1987,DEC,84.2,RI
1988,JAN,84.72,RI
1988,FEB,85.13,RI
1988,MAR,85.57,RI
1988,ARP,86.2,RI
1988,MAY,86.87,RI
1988,JUN,87.32,RI
1988,JUL,87.48,RI
1988,AUG,87.45,RI
1988,SEP,87.37,RI
1988,OCT,87.38,RI
1988,NOV,87.42,RI
1988,DEC,87.54,RI
1989,JAN,87.81,RI
1989,FEB,88.07,RI
1989,MAR,88.23,RI
1989,ARP,88.49,RI
1989,MAY,88.89,RI
1989,JUN,89.25,RI
1989,JUL,89.59,RI
1989,AUG,90.05,RI
1989,SEP,90.5,RI
1989,OCT,90.77,RI
1989,NOV,90.92,RI
1989,DEC,90.91,RI
1990,JAN,90.6,RI
1990,FEB,90.08,RI
1990,MAR,89.59,RI
1990,ARP,89.2,RI
1990,MAY,88.88,RI
1990,JUN,88.74,RI
1990,JUL,88.85,RI
1990,AUG,89.08,RI
1990,SEP,88.99,RI
1990,OCT,88.41,RI
1990,NOV,87.79,RI
1990,DEC,87.43,RI
1991,JAN,87.12,RI
1991,FEB,86.57,RI
1991,MAR,85.75,RI
1991,ARP,84.82,RI
1991,MAY,84.02,RI
1991,JUN,83.4,RI
1991,JUL,82.87,RI
1991,AUG,82.43,RI
1991,SEP,82.19,RI
1991,OCT,82.23,RI
1991,NOV,82.42,RI
1991,DEC,82.58,RI
1992,JAN,82.62,RI
1992,FEB,82.47,RI
1992,MAR,82.1,RI
1992,ARP,81.65,RI
1992,MAY,81.16,RI
1992,JUN,80.74,RI
1992,JUL,80.67,RI
1992,AUG,80.92,RI
1992,SEP,81.23,RI
1992,OCT,81.29,RI
1992,NOV,80.99,RI
1992,DEC,80.51,RI
1993,JAN,80.02,RI
1993,FEB,79.71,RI
1993,MAR,79.53,RI
1993,ARP,79.32,RI
1993,MAY,79.16,RI
1993,JUN,79.13,RI
1993,JUL,79.09,RI
1993,AUG,78.87,RI
1993,SEP,78.61,RI
1993,OCT,78.55,RI
1993,NOV,78.55,RI
1993,DEC,78.27,RI
1994,JAN,77.7,RI
1994,FEB,77.28,RI
1994,MAR,77.26,RI
1994,ARP,77.52,RI
1994,MAY,77.86,RI
1994,JUN,78.12,RI
1994,JUL,78.26,RI
1994,AUG,78.2,RI
1994,SEP,77.95,RI
1994,OCT,77.67,RI
1994,NOV,77.44,RI
1994,DEC,77.3,RI
1995,JAN,77.35,RI
1995,FEB,77.58,RI
1995,MAR,77.65,RI
1995,ARP,77.45,RI
1995,MAY,77.23,RI
1995,JUN,77.07,RI
1995,JUL,77.02,RI
1995,AUG,77.18,RI
1995,SEP,77.33,RI
1995,OCT,77.25,RI
1995,NOV,76.85,RI
1995,DEC,76.27,RI
1996,JAN,75.83,RI
1996,FEB,75.78,RI
1996,MAR,76.19,RI
1996,ARP,76.79,RI
1996,MAY,77.27,RI
1996,JUN,77.56,RI
1996,JUL,77.66,RI
1996,AUG,77.63,RI
1996,SEP,77.51,RI
1996,OCT,77.31,RI
1996,NOV,77.21,RI
1996,DEC,77.18,RI
1997,JAN,77.08,RI
1997,FEB,77.02,RI
1997,MAR,77.11,RI
1997,ARP,77.43,RI
1997,MAY,77.84,RI
1997,JUN,78.19,RI
1997,JUL,78.32,RI
1997,AUG,78.21,RI
1997,SEP,78.11,RI
1997,OCT,78.07,RI
1997,NOV,77.95,RI
1997,DEC,77.71,RI
1998,JAN,77.65,RI
1998,FEB,77.99,RI
1998,MAR,78.59,RI
1998,ARP,79.23,RI
1998,MAY,79.85,RI
1998,JUN,80.34,RI
1998,JUL,80.71,RI
1998,AUG,81.01,RI
1998,SEP,81.23,RI
1998,OCT,81.31,RI
1998,NOV,81.37,RI
1998,DEC,81.48,RI
1999,JAN,81.59,RI
1999,FEB,81.73,RI
1999,MAR,82.16,RI
1999,ARP,83.11,RI
1999,MAY,84.26,RI
1999,JUN,85.29,RI
1999,JUL,86.05,RI
1999,AUG,86.54,RI
1999,SEP,87.01,RI
1999,OCT,87.77,RI
1999,NOV,88.7,RI
1999,DEC,89.43,RI
2000,JAN,89.78,RI
2000,FEB,90.09,RI
2000,MAR,90.99,RI
2000,ARP,92.49,RI
2000,MAY,94.15,RI
2000,JUN,95.68,RI
2000,JUL,96.87,RI
2000,AUG,97.64,RI
2000,SEP,98.24,RI
2000,OCT,98.87,RI
2000,NOV,99.51,RI
2000,DEC,100,RI
2001,JAN,100.39,RI
2001,FEB,100.93,RI
2001,MAR,101.78,RI
2001,ARP,103.23,RI
2001,MAY,105.22,RI
2001,JUN,107.25,RI
2001,JUL,109.01,RI
2001,AUG,110.4,RI
2001,SEP,111.46,RI
2001,OCT,112.29,RI
2001,NOV,113.04,RI
2001,DEC,113.85,RI
2002,JAN,114.77,RI
2002,FEB,116.01,RI
2002,MAR,117.79,RI
2002,ARP,120.29,RI
2002,MAY,123.36,RI
2002,JUN,126.63,RI
2002,JUL,129.43,RI
2002,AUG,131.4,RI
2002,SEP,132.98,RI
2002,OCT,134.54,RI
2002,NOV,135.96,RI
2002,DEC,137.05,RI
2003,JAN,138.14,RI
2003,FEB,139.3,RI
2003,MAR,140.7,RI
2003,ARP,142.66,RI
2003,MAY,145.11,RI
2003,JUN,148.08,RI
2003,JUL,151.08,RI
2003,AUG,153.67,RI
2003,SEP,156.08,RI
2003,OCT,158.1,RI
2003,NOV,159.46,RI
2003,DEC,160.44,RI
2004,JAN,161.51,RI
2004,FEB,162.89,RI
2004,MAR,164.56,RI
2004,ARP,166.95,RI
2004,MAY,170.48,RI
2004,JUN,174.74,RI
2004,JUL,178.58,RI
2004,AUG,180.89,RI
2004,SEP,181.74,RI
2004,OCT,182.1,RI
2004,NOV,182.47,RI
2004,DEC,183.05,RI
2005,JAN,183.97,RI
2005,FEB,185.08,RI
2005,MAR,186.47,RI
2005,ARP,188.37,RI
2005,MAY,190.74,RI
2005,JUN,193.21,RI
2005,JUL,195.4,RI
2005,AUG,196.85,RI
2005,SEP,196.93,RI
2005,OCT,195.9,RI
2005,NOV,194.74,RI
2005,DEC,193.89,RI
2006,JAN,193.35,RI
2006,FEB,193.24,RI
2006,MAR,193.84,RI
2006,ARP,195.04,RI
2006,MAY,196.25,RI
2006,JUN,196.91,RI
2006,JUL,196.62,RI
2006,AUG,195.2,RI
2006,SEP,193.07,RI
2006,OCT,191.13,RI
2006,NOV,189.73,RI
2006,DEC,188.45,RI
2007,JAN,187.01,RI
2007,FEB,185.81,RI
2007,MAR,185.54,RI
2007,ARP,186.27,RI
2007,MAY,187.22,RI
2007,JUN,187.88,RI
2007,JUL,188,RI
2007,AUG,186.94,RI
2007,SEP,184.85,RI
2007,OCT,182.51,RI
2007,NOV,179.84,RI
2007,DEC,176.85,RI
2008,JAN,173.99,RI
2008,FEB,171.68,RI
2008,MAR,170.23,RI
2008,ARP,169.38,RI
2008,MAY,168.34,RI
2008,JUN,166.93,RI
2008,JUL,165.27,RI
2008,AUG,163.25,RI
2008,SEP,160.9,RI
2008,OCT,158.55,RI
2008,NOV,156.31,RI
2008,DEC,154.19,RI
2009,JAN,152.42,RI
2009,FEB,151.01,RI
2009,MAR,150.03,RI
2009,ARP,149.52,RI
2009,MAY,149.64,RI
2009,JUN,150.46,RI
2009,JUL,151.23,RI
2009,AUG,151.55,RI
2009,SEP,151.55,RI
2009,OCT,151.24,RI
2009,NOV,150.53,RI
2009,DEC,149.52,RI
2010,JAN,148.65,RI
2010,FEB,148.18,RI
2010,MAR,148.17,RI
2010,ARP,148.44,RI
2010,MAY,148.63,RI
2010,JUN,148.65,RI
2010,JUL,148.5,RI
2010,AUG,147.98,RI
2010,SEP,147.01,RI
2010,OCT,145.93,RI
2010,NOV,144.94,RI
2010,DEC,143.94,RI
2011,JAN,142.88,RI
2011,FEB,141.95,RI
2011,MAR,141.41,RI
2011,ARP,141.07,RI
2011,MAY,140.9,RI
2011,JUN,140.98,RI
2011,JUL,140.86,RI
2011,AUG,140.11,RI
2011,SEP,139.01,RI
2011,OCT,138.15,RI
2011,NOV,137.54,RI
2011,DEC,136.93,RI
2012,JAN,136.33,RI
2012,FEB,135.9,RI
2012,MAR,135.78,RI
2012,ARP,136.02,RI
2012,MAY,136.41,RI
2012,JUN,136.63,RI
2012,JUL,136.7,RI
2012,AUG,136.66,RI
2012,SEP,136.58,RI
2012,OCT,136.58,RI
2012,NOV,136.76,RI
2012,DEC,136.88,RI
2013,JAN,136.8,RI
2013,FEB,136.88,RI
2013,MAR,137.6,RI
2013,ARP,139.04,RI
2013,MAY,140.83,RI
2013,JUN,142.66,RI
2013,JUL,144.19,RI
2013,AUG,144.83,RI
2013,SEP,144.37,RI
2013,OCT,143.46,RI
2013,NOV,142.63,RI
2013,DEC,142.15,RI
2014,JAN,142.19,RI
2014,FEB,142.73,RI
2014,MAR,143.76,RI
2014,ARP,145.2,RI
2014,MAY,146.84,RI
2014,JUN,148.35,RI
2014,JUL,149.38,RI
2014,AUG,149.81,RI
2014,SEP,149.82,RI
2014,OCT,149.56,RI
2014,NOV,149,RI
2014,DEC,148.45,RI
2015,JAN,148.1,RI
2015,FEB,147.98,RI
2015,MAR,148.48,RI
2015,ARP,149.82,RI
2015,MAY,151.72,RI
2015,JUN,153.5,RI
2015,JUL,154.62,RI
2015,AUG,155.01,RI
2015,SEP,155.19,RI
2015,OCT,155.54,RI
2015,NOV,155.8,RI
2015,DEC,155.66,RI
2016,JAN,155.37,RI
2016,FEB,155.63,RI
2016,MAR,156.92,RI
2016,ARP,158.99,RI
2016,MAY,161.14,RI
2016,JUN,162.89,RI
2016,JUL,164.19,RI
2016,AUG,165.05,RI
2016,SEP,165.6,RI
2016,OCT,165.83,RI
2016,NOV,165.68,RI
2016,DEC,165.27,RI
2017,JAN,165.08,RI
2017,FEB,165.61,RI
2017,MAR,167.04,RI
2017,ARP,169.35,RI
2017,MAY,171.97,RI
2017,JUN,174.1,RI
2017,JUL,175.5,RI
2017,AUG,176.42,RI
2017,SEP,177.1,RI
2017,OCT,177.35,RI
2017,NOV,177.16,RI
2017,DEC,176.8,RI
1975,JAN,31.46,SC
1975,FEB,31.72,SC
1975,MAR,31.88,SC
1975,ARP,31.93,SC
1975,MAY,31.93,SC
1975,JUN,31.99,SC
1975,JUL,32.12,SC
1975,AUG,32.28,SC
1975,SEP,32.39,SC
1975,OCT,32.38,SC
1975,NOV,32.27,SC
1975,DEC,32.1,SC
1976,JAN,31.92,SC
1976,FEB,31.74,SC
1976,MAR,31.63,SC
1976,ARP,31.71,SC
1976,MAY,32.02,SC
1976,JUN,32.42,SC
1976,JUL,32.78,SC
1976,AUG,33.04,SC
1976,SEP,33.2,SC
1976,OCT,33.3,SC
1976,NOV,33.36,SC
1976,DEC,33.4,SC
1977,JAN,33.44,SC
1977,FEB,33.53,SC
1977,MAR,33.76,SC
1977,ARP,34.15,SC
1977,MAY,34.59,SC
1977,JUN,34.89,SC
1977,JUL,34.98,SC
1977,AUG,34.98,SC
1977,SEP,35.05,SC
1977,OCT,35.26,SC
1977,NOV,35.6,SC
1977,DEC,36,SC
1978,JAN,36.36,SC
1978,FEB,36.64,SC
1978,MAR,36.82,SC
1978,ARP,37.02,SC
1978,MAY,37.29,SC
1978,JUN,37.58,SC
1978,JUL,37.87,SC
